time,region_id,year_id,crop_id,irrigation_id,risk_level,risk_score,recommendation,factors,created_at
2022-09-20,2,2022,1,1,Extreme,76.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 10.2, ""temperature"": 30.1}",2022-09-20 01:00:00
2022-09-21,2,2022,1,1,High,66.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.0, ""soil_moisture"": 16.3, ""temperature"": 31.7}",2022-09-21 01:00:00
2022-09-22,2,2022,1,1,High,69.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.4, ""soil_moisture"": 15.8, ""temperature"": 33.4}",2022-09-22 01:00:00
2022-09-23,2,2022,1,1,Extreme,79.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 13.0, ""temperature"": 33.1}",2022-09-23 01:00:00
2022-09-24,2,2022,1,1,Extreme,84.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 10.4, ""temperature"": 32.8}",2022-09-24 01:00:00
2022-09-25,2,2022,1,1,Extreme,83.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 7.7, ""temperature"": 31.2}",2022-09-25 01:00:00
2022-09-26,2,2022,1,1,Extreme,89.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 5.7, ""temperature"": 33.4}",2022-09-26 01:00:00
2022-09-27,2,2022,1,1,Extreme,87.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.3, ""soil_moisture"": 5.0, ""temperature"": 31.0}",2022-09-27 01:00:00
2022-09-28,2,2022,1,1,High,63.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 14.2, ""soil_moisture"": 13.4, ""temperature"": 31.8}",2022-09-28 01:00:00
2022-09-29,2,2022,1,1,High,57.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 12.2, ""soil_moisture"": 17.5, ""temperature"": 33.4}",2022-09-29 01:00:00
2022-09-30,2,2022,1,1,High,73.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 14.9, ""temperature"": 32.0}",2022-09-30 01:00:00
2022-10-01,2,2022,1,1,Extreme,78.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 12.5, ""temperature"": 32.1}",2022-10-01 01:00:00
2022-10-02,2,2022,1,1,Extreme,80.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 10.4, ""temperature"": 32.9}",2022-10-02 01:00:00
2022-10-03,2,2022,1,1,Extreme,76.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 11.0, ""temperature"": 30.5}",2022-10-03 01:00:00
2022-10-04,2,2022,1,1,High,71.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.1, ""soil_moisture"": 11.0, ""temperature"": 30.6}",2022-10-04 01:00:00
2022-10-05,2,2022,1,1,Extreme,86.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 8.2, ""temperature"": 31.7}",2022-10-05 01:00:00
2022-10-06,2,2022,1,1,Extreme,83.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 6.2, ""temperature"": 30.9}",2022-10-06 01:00:00
2022-10-07,2,2022,1,1,Extreme,82.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 28.9}",2022-10-07 01:00:00
2022-10-08,2,2022,1,1,Extreme,92.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 33.6}",2022-10-08 01:00:00
2022-10-09,2,2022,1,1,Extreme,91.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 31.4}",2022-10-09 01:00:00
2022-10-10,2,2022,1,1,Extreme,88.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 30.2}",2022-10-10 01:00:00
2022-10-11,2,2022,1,1,Extreme,93.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 33.7}",2022-10-11 01:00:00
2022-10-12,2,2022,1,1,Extreme,87.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 5.0, ""temperature"": 32.4}",2022-10-12 01:00:00
2022-10-13,2,2022,1,1,Extreme,87.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 5.0, ""temperature"": 31.5}",2022-10-13 01:00:00
2022-10-14,2,2022,1,1,Extreme,86.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 30.2}",2022-10-14 01:00:00
2022-10-15,2,2022,1,1,Extreme,79.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 16.9, ""soil_moisture"": 11.3, ""temperature"": 32.7}",2022-10-15 01:00:00
2022-10-16,2,2022,1,1,Extreme,84.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 8.7, ""temperature"": 33.0}",2022-10-16 01:00:00
2022-10-17,2,2022,1,1,Extreme,82.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.1, ""soil_moisture"": 7.8, ""temperature"": 30.5}",2022-10-17 01:00:00
2022-10-18,2,2022,1,1,Extreme,85.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 5.9, ""temperature"": 31.8}",2022-10-18 01:00:00
2022-10-19,2,2022,1,1,Extreme,93.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 5.0, ""temperature"": 34.8}",2022-10-19 01:00:00
2022-10-20,2,2022,1,1,Extreme,81.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 5.0, ""temperature"": 30.1}",2022-10-20 01:00:00
2022-10-21,2,2022,1,1,Extreme,89.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 5.0, ""temperature"": 32.7}",2022-10-21 01:00:00
2022-10-22,2,2022,1,1,Extreme,91.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 32.0}",2022-10-22 01:00:00
2022-10-23,2,2022,1,1,Extreme,88.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.9, ""soil_moisture"": 5.0, ""temperature"": 31.3}",2022-10-23 01:00:00
2022-10-24,2,2022,1,1,Extreme,90.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 5.0, ""temperature"": 31.5}",2022-10-24 01:00:00
2022-10-25,2,2022,1,1,Extreme,95.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 33.1}",2022-10-25 01:00:00
2022-10-26,2,2022,1,1,Extreme,92.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 33.3}",2022-10-26 01:00:00
2022-10-27,2,2022,1,1,Extreme,93.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.0, ""temperature"": 33.1}",2022-10-27 01:00:00
2022-10-28,2,2022,1,1,Extreme,86.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.8, ""soil_moisture"": 5.0, ""temperature"": 30.1}",2022-10-28 01:00:00
2022-10-29,2,2022,1,1,Extreme,88.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 7.3, ""temperature"": 32.7}",2022-10-29 01:00:00
2022-10-30,2,2022,1,1,Extreme,91.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.0, ""temperature"": 32.1}",2022-10-30 01:00:00
2022-10-31,2,2022,1,1,Extreme,86.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.6, ""soil_moisture"": 5.0, ""temperature"": 32.0}",2022-10-31 01:00:00
2022-11-01,2,2022,1,1,Extreme,88.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 5.0, ""temperature"": 32.3}",2022-11-01 01:00:00
2022-11-02,2,2022,1,1,Extreme,88.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 5.0, ""temperature"": 32.0}",2022-11-02 01:00:00
2022-11-03,2,2022,1,1,Extreme,90.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 5.0, ""temperature"": 32.4}",2022-11-03 01:00:00
2022-11-04,2,2022,1,1,Extreme,88.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 5.0, ""temperature"": 30.7}",2022-11-04 01:00:00
2022-11-05,2,2022,1,1,Extreme,89.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.6, ""soil_moisture"": 5.0, ""temperature"": 32.2}",2022-11-05 01:00:00
2022-11-06,2,2022,1,1,Extreme,80.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 15.3, ""soil_moisture"": 6.3, ""temperature"": 32.8}",2022-11-06 01:00:00
2022-11-07,2,2022,1,1,Extreme,88.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 30.8}",2022-11-07 01:00:00
2022-11-08,2,2022,1,1,High,70.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 11.1, ""soil_moisture"": 10.1, ""temperature"": 32.8}",2022-11-08 01:00:00
2022-11-09,2,2022,1,1,Extreme,90.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 7.5, ""temperature"": 33.9}",2022-11-09 01:00:00
2022-11-10,2,2022,1,1,Extreme,95.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.0, ""temperature"": 32.6}",2022-11-10 01:00:00
2022-11-11,2,2022,1,1,Extreme,91.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.3, ""soil_moisture"": 5.0, ""temperature"": 32.5}",2022-11-11 01:00:00
2022-11-12,2,2022,1,1,Extreme,94.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.0, ""temperature"": 33.2}",2022-11-12 01:00:00
2022-11-13,2,2022,1,1,Extreme,89.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 5.0, ""temperature"": 32.7}",2022-11-13 01:00:00
2022-11-14,2,2022,1,1,Extreme,97.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.0, ""temperature"": 35.1}",2022-11-14 01:00:00
2022-11-15,2,2022,1,1,Extreme,88.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 14.8, ""soil_moisture"": 6.6, ""temperature"": 34.9}",2022-11-15 01:00:00
2022-11-16,2,2022,1,1,Extreme,87.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.6, ""soil_moisture"": 6.0, ""temperature"": 33.4}",2022-11-16 01:00:00
2022-11-17,2,2022,1,1,Extreme,97.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.0, ""temperature"": 34.5}",2022-11-17 01:00:00
2022-11-18,2,2022,1,1,Extreme,89.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 32.5}",2022-11-18 01:00:00
2022-11-19,2,2022,1,1,Extreme,90.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 5.0, ""temperature"": 32.5}",2022-11-19 01:00:00
2022-11-20,2,2022,1,1,Extreme,89.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 5.0, ""temperature"": 32.0}",2022-11-20 01:00:00
2022-11-21,2,2022,1,1,Extreme,92.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 32.9}",2022-11-21 01:00:00
2022-11-22,2,2022,1,1,Extreme,88.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 31.0}",2022-11-22 01:00:00
2022-11-23,2,2022,1,1,Extreme,82.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 16.6, ""soil_moisture"": 5.2, ""temperature"": 31.4}",2022-11-23 01:00:00
2022-11-24,2,2022,1,1,Extreme,80.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 13.5, ""soil_moisture"": 8.2, ""temperature"": 33.4}",2022-11-24 01:00:00
2022-11-25,2,2022,1,1,Extreme,93.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.4, ""temperature"": 33.8}",2022-11-25 01:00:00
2022-11-26,2,2022,1,1,Extreme,87.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.6, ""soil_moisture"": 5.0, ""temperature"": 31.2}",2022-11-26 01:00:00
2022-11-27,2,2022,1,1,Extreme,88.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 5.0, ""temperature"": 31.7}",2022-11-27 01:00:00
2022-11-28,2,2022,1,1,Extreme,91.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 5.0, ""temperature"": 32.2}",2022-11-28 01:00:00
2022-11-29,2,2022,1,1,Extreme,89.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 5.0, ""temperature"": 32.0}",2022-11-29 01:00:00
2022-11-30,2,2022,1,1,Extreme,89.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 31.7}",2022-11-30 01:00:00
2022-12-01,2,2022,1,1,Extreme,86.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 7.5, ""temperature"": 32.3}",2022-12-01 01:00:00
2022-12-02,2,2022,1,1,Extreme,85.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.8, ""soil_moisture"": 6.6, ""temperature"": 31.5}",2022-12-02 01:00:00
2022-12-03,2,2022,1,1,Extreme,95.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 34.1}",2022-12-03 01:00:00
2022-12-04,2,2022,1,1,Extreme,91.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 31.3}",2022-12-04 01:00:00
2022-12-05,2,2022,1,1,Extreme,91.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 32.3}",2022-12-05 01:00:00
2022-12-06,2,2022,1,1,Extreme,93.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 5.0, ""temperature"": 32.8}",2022-12-06 01:00:00
2022-12-07,2,2022,1,1,Extreme,86.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 5.0, ""temperature"": 30.5}",2022-12-07 01:00:00
2022-12-08,2,2022,1,1,Extreme,95.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 34.1}",2022-12-08 01:00:00
2022-12-09,2,2022,1,1,Extreme,91.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 32.5}",2022-12-09 01:00:00
2022-12-10,2,2022,1,1,Extreme,91.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.0, ""temperature"": 32.7}",2022-12-10 01:00:00
2022-12-11,2,2022,1,1,Extreme,89.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 5.0, ""temperature"": 31.4}",2022-12-11 01:00:00
2022-12-12,2,2022,1,1,Extreme,93.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 33.2}",2022-12-12 01:00:00
2022-12-13,2,2022,1,1,Extreme,86.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 15.0, ""soil_moisture"": 6.6, ""temperature"": 34.1}",2022-12-13 01:00:00
2022-12-14,2,2022,1,1,Extreme,95.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 5.0, ""temperature"": 33.5}",2022-12-14 01:00:00
2022-12-15,2,2022,1,1,Extreme,90.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 5.0, ""temperature"": 32.8}",2022-12-15 01:00:00
2022-12-16,2,2022,1,1,Extreme,76.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 11.5, ""soil_moisture"": 9.5, ""temperature"": 33.7}",2022-12-16 01:00:00
2022-12-17,2,2022,1,1,Extreme,90.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 6.7, ""temperature"": 33.0}",2022-12-17 01:00:00
2022-12-18,2,2022,1,1,Extreme,83.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.1, ""soil_moisture"": 6.5, ""temperature"": 32.0}",2022-12-18 01:00:00
2022-12-19,2,2022,1,1,Extreme,91.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 31.9}",2022-12-19 01:00:00
2022-12-20,2,2022,1,1,Extreme,92.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 32.0}",2022-12-20 01:00:00
2022-12-21,2,2022,1,1,Extreme,94.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 5.0, ""temperature"": 33.8}",2022-12-21 01:00:00
2022-12-22,2,2022,1,1,Extreme,91.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.1, ""soil_moisture"": 5.0, ""temperature"": 33.4}",2022-12-22 01:00:00
2022-12-23,2,2022,1,1,Extreme,97.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 5.0, ""temperature"": 35.0}",2022-12-23 01:00:00
2022-12-24,2,2022,1,1,Extreme,89.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 5.0, ""temperature"": 31.9}",2022-12-24 01:00:00
2022-12-25,2,2022,1,1,Extreme,90.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 5.0, ""temperature"": 32.6}",2022-12-25 01:00:00
2022-12-26,2,2022,1,1,Extreme,80.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 13.8, ""soil_moisture"": 7.7, ""temperature"": 32.5}",2022-12-26 01:00:00
2022-12-27,2,2022,1,1,Extreme,95.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 5.2, ""temperature"": 34.7}",2022-12-27 01:00:00
2022-12-28,2,2022,1,1,Extreme,92.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 5.0, ""temperature"": 32.6}",2022-12-28 01:00:00
2022-12-29,2,2022,1,1,Extreme,95.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 33.8}",2022-12-29 01:00:00
2022-12-30,2,2022,1,1,Extreme,81.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 14.3, ""soil_moisture"": 7.3, ""temperature"": 32.5}",2022-12-30 01:00:00
2022-12-31,2,2022,1,1,Extreme,88.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.8, ""soil_moisture"": 5.7, ""temperature"": 31.9}",2022-12-31 01:00:00
2020-01-02,3,2020,1,1,Low,23.8,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.9, ""soil_moisture"": 34.0, ""temperature"": 28.8}",2020-01-02 01:00:00
2020-01-03,3,2020,1,1,Moderate,29.6,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 31.9, ""temperature"": 28.2}",2020-01-03 01:00:00
2020-01-04,3,2020,1,1,Low,22.2,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 14.9, ""soil_moisture"": 34.2, ""temperature"": 29.6}",2020-01-04 01:00:00
2020-01-05,3,2020,1,1,Low,13.2,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 16.5, ""soil_moisture"": 39.1, ""temperature"": 28.3}",2020-01-05 01:00:00
2020-01-06,3,2020,1,1,Low,12.0,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 38.0, ""temperature"": 27.0}",2020-01-06 01:00:00
2020-01-07,3,2020,1,1,Low,7.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 16.3, ""soil_moisture"": 39.1, ""temperature"": 27.0}",2020-01-07 01:00:00
2020-01-08,3,2020,1,1,Low,16.8,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 37.3, ""temperature"": 27.4}",2020-01-08 01:00:00
2020-01-09,3,2020,1,1,Low,21.3,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.2, ""soil_moisture"": 36.5, ""temperature"": 29.9}",2020-01-09 01:00:00
2020-01-10,3,2020,1,1,Moderate,26.7,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 35.1, ""temperature"": 30.3}",2020-01-10 01:00:00
2020-01-11,3,2020,1,1,Low,22.8,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 34.4, ""temperature"": 28.4}",2020-01-11 01:00:00
2020-01-12,3,2020,1,1,Moderate,27.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 33.5, ""temperature"": 30.2}",2020-01-12 01:00:00
2020-01-13,3,2020,1,1,Moderate,33.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 31.3, ""temperature"": 29.4}",2020-01-13 01:00:00
2020-01-14,3,2020,1,1,Moderate,32.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 29.9, ""temperature"": 28.9}",2020-01-14 01:00:00
2020-01-15,3,2020,1,1,Low,24.3,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 15.2, ""soil_moisture"": 31.6, ""temperature"": 28.8}",2020-01-15 01:00:00
2020-01-16,3,2020,1,1,Low,22.2,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 15.5, ""soil_moisture"": 33.3, ""temperature"": 29.5}",2020-01-16 01:00:00
2020-01-17,3,2020,1,1,Low,15.8,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 16.9, ""soil_moisture"": 33.9, ""temperature"": 27.1}",2020-01-17 01:00:00
2020-01-18,3,2020,1,1,Low,11.3,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 14.5, ""soil_moisture"": 36.6, ""temperature"": 27.2}",2020-01-18 01:00:00
2020-01-19,3,2020,1,1,Low,19.8,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 35.5, ""temperature"": 28.2}",2020-01-19 01:00:00
2020-01-20,3,2020,1,1,Moderate,25.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.0, ""soil_moisture"": 34.9, ""temperature"": 29.2}",2020-01-20 01:00:00
2020-01-21,3,2020,1,1,Moderate,27.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 33.1, ""temperature"": 28.0}",2020-01-21 01:00:00
2020-01-22,3,2020,1,1,Low,21.0,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 16.2, ""soil_moisture"": 34.2, ""temperature"": 28.4}",2020-01-22 01:00:00
2020-01-23,3,2020,1,1,Low,15.3,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 16.9, ""soil_moisture"": 34.6, ""temperature"": 27.1}",2020-01-23 01:00:00
2020-01-24,3,2020,1,1,Moderate,27.1,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 32.4, ""temperature"": 27.4}",2020-01-24 01:00:00
2020-01-25,3,2020,1,1,Moderate,28.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 31.5, ""temperature"": 27.2}",2020-01-25 01:00:00
2020-01-26,3,2020,1,1,Low,6.4,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 12.3, ""soil_moisture"": 35.9, ""temperature"": 26.5}",2020-01-26 01:00:00
2020-01-27,3,2020,1,1,Low,20.8,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 38.5, ""temperature"": 29.6}",2020-01-27 01:00:00
2020-01-28,3,2020,1,1,Low,2.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.3, ""soil_moisture"": 45.0, ""temperature"": 27.6}",2020-01-28 01:00:00
2020-01-29,3,2020,1,1,Low,5.2,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 44.2, ""temperature"": 27.6}",2020-01-29 01:00:00
2020-01-30,3,2020,1,1,Low,10.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.1, ""soil_moisture"": 42.7, ""temperature"": 28.3}",2020-01-30 01:00:00
2020-01-31,3,2020,1,1,Low,0.0,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 13.1, ""soil_moisture"": 45.0, ""temperature"": 27.2}",2020-01-31 01:00:00
2020-02-01,3,2020,1,1,Low,6.0,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 18.6, ""soil_moisture"": 44.0, ""temperature"": 26.9}",2020-02-01 01:00:00
2020-02-02,3,2020,1,1,Low,8.5,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 42.7, ""temperature"": 27.5}",2020-02-02 01:00:00
