time,region_id,year_id,spi_1month,spi_3month,spi_12month,spei_1month,spei_3month,spei_12month,pdsi_value,drought_severity_class,updated_at
2020-08-18,3,2020,3.03,2.72,2.92,3.2,2.86,3.03,3.43,,2020-08-18 02:00:00
2020-08-19,3,2020,0.05,0.03,0.02,-0.8,-0.65,-0.55,-0.81,,2020-08-19 02:00:00
2020-08-20,3,2020,-0.27,-0.26,-0.3,-1.18,-0.99,-0.91,-1.23,,2020-08-20 02:00:00
2020-08-21,3,2020,-0.77,-0.73,-0.79,-1.83,-1.58,-1.5,-1.93,Abnormally Dry,2020-08-21 02:00:00
2020-08-22,3,2020,-0.77,-0.73,-0.79,-1.87,-1.61,-1.52,-1.98,Abnormally Dry,2020-08-22 02:00:00
2020-08-23,3,2020,-0.47,-0.47,-0.49,-1.41,-1.22,-1.12,-1.51,,2020-08-23 02:00:00
2020-08-24,3,2020,-0.18,-0.12,-0.2,-1.0,-0.78,-0.75,-0.97,,2020-08-24 02:00:00
2020-08-25,3,2020,0.98,1.21,0.94,0.54,0.86,0.65,1.01,,2020-08-25 02:00:00
2020-08-26,3,2020,-0.77,-0.81,-0.79,-1.86,-1.68,-1.51,-2.06,Abnormally Dry,2020-08-26 02:00:00
2020-08-27,3,2020,-0.61,-0.61,-0.63,-1.64,-1.43,-1.31,-1.76,Abnormally Dry,2020-08-27 02:00:00
2020-08-28,3,2020,0.7,0.88,0.67,0.02,0.33,0.21,0.37,,2020-08-28 02:00:00
2020-08-29,3,2020,-0.35,-0.32,-0.37,-1.19,-0.99,-0.93,-1.22,,2020-08-29 02:00:00
2020-08-30,3,2020,-0.62,-0.63,-0.64,-1.65,-1.45,-1.33,-1.79,Abnormally Dry,2020-08-30 02:00:00
2020-08-31,3,2020,-0.77,-0.81,-0.78,-1.86,-1.68,-1.51,-2.06,Abnormally Dry,2020-08-31 02:00:00
2020-09-01,3,2020,0.65,0.81,0.63,0.13,0.39,0.28,0.45,,2020-09-01 02:00:00
2020-09-02,3,2020,-0.77,-0.82,-0.79,-1.91,-1.73,-1.55,-2.12,Abnormally Dry,2020-09-02 02:00:00
2020-09-03,3,2020,-0.76,-0.81,-0.78,-1.83,-1.67,-1.49,-2.04,Abnormally Dry,2020-09-03 02:00:00
2020-09-04,3,2020,-0.77,-0.8,-0.78,-1.88,-1.69,-1.52,-2.07,Abnormally Dry,2020-09-04 02:00:00
2020-09-05,3,2020,-0.11,-0.04,-0.13,-0.98,-0.73,-0.71,-0.92,,2020-09-05 02:00:00
2020-09-06,3,2020,-0.18,-0.12,-0.19,-1.19,-0.92,-0.86,-1.15,,2020-09-06 02:00:00
2020-09-07,3,2020,-0.77,-0.79,-0.78,-1.84,-1.64,-1.49,-2.02,Abnormally Dry,2020-09-07 02:00:00
2020-09-08,3,2020,1.27,1.57,1.25,0.84,1.22,0.96,1.45,,2020-09-08 02:00:00
2020-09-09,3,2020,-0.68,-0.69,-0.69,-1.81,-1.59,-1.44,-1.95,Abnormally Dry,2020-09-09 02:00:00
2020-09-10,3,2020,-0.3,-0.22,-0.31,-1.26,-0.99,-0.95,-1.23,,2020-09-10 02:00:00
2020-09-11,3,2020,-0.67,-0.66,-0.68,-1.7,-1.48,-1.36,-1.82,Abnormally Dry,2020-09-11 02:00:00
2020-09-12,3,2020,0.86,1.24,0.86,0.3,0.79,0.49,0.93,,2020-09-12 02:00:00
2020-09-13,3,2020,-0.68,-0.69,-0.69,-1.66,-1.47,-1.34,-1.81,Abnormally Dry,2020-09-13 02:00:00
2020-09-14,3,2020,-0.34,-0.26,-0.35,-1.33,-1.06,-1.01,-1.31,,2020-09-14 02:00:00
2020-09-15,3,2020,-0.77,-0.78,-0.78,-1.8,-1.6,-1.46,-1.96,Abnormally Dry,2020-09-15 02:00:00
2020-09-16,3,2020,-0.36,-0.23,-0.36,-1.32,-1.0,-1.0,-1.24,,2020-09-16 02:00:00
2020-09-17,3,2020,-0.75,-0.73,-0.75,-1.89,-1.64,-1.51,-2.01,Abnormally Dry,2020-09-17 02:00:00
2020-09-18,3,2020,-0.46,-0.33,-0.46,-1.49,-1.15,-1.15,-1.43,,2020-09-18 02:00:00
2020-09-19,3,2020,-0.77,-0.75,-0.77,-1.86,-1.62,-1.5,-1.99,Abnormally Dry,2020-09-19 02:00:00
2020-09-20,3,2020,0.65,1.17,0.66,0.03,0.67,0.25,0.79,,2020-09-20 02:00:00
2020-09-21,3,2020,-0.77,-0.74,-0.78,-1.9,-1.64,-1.53,-2.02,Abnormally Dry,2020-09-21 02:00:00
2020-09-22,3,2020,0.48,0.93,0.49,-0.2,0.39,0.04,0.44,,2020-09-22 02:00:00
2020-09-23,3,2020,0.33,0.8,0.34,-0.34,0.26,-0.11,0.29,,2020-09-23 02:00:00
2020-09-24,3,2020,-0.77,-0.77,-0.78,-1.92,-1.69,-1.55,-2.07,Abnormally Dry,2020-09-24 02:00:00
2020-09-25,3,2020,-0.74,-0.73,-0.75,-1.83,-1.6,-1.48,-1.97,Abnormally Dry,2020-09-25 02:00:00
2020-09-26,3,2020,-0.64,-0.58,-0.64,-1.74,-1.46,-1.38,-1.8,Abnormally Dry,2020-09-26 02:00:00
2020-09-27,3,2020,0.98,1.68,1.01,0.41,1.22,0.63,1.45,,2020-09-27 02:00:00
2020-09-28,3,2020,-0.77,-0.77,-0.78,-1.87,-1.65,-1.51,-2.02,Abnormally Dry,2020-09-28 02:00:00
2020-09-29,3,2020,1.02,1.69,1.05,0.46,1.24,0.68,1.47,,2020-09-29 02:00:00
2020-09-30,3,2020,-0.66,-0.62,-0.67,-1.76,-1.5,-1.4,-1.84,Abnormally Dry,2020-09-30 02:00:00
2020-10-01,3,2020,1.91,2.75,1.94,1.74,2.62,1.83,3.13,,2020-10-01 02:00:00
2020-10-02,3,2020,-0.76,-0.73,-0.77,-1.88,-1.62,-1.51,-1.99,Abnormally Dry,2020-10-02 02:00:00
2020-10-03,3,2020,-0.28,-0.07,-0.28,-1.19,-0.8,-0.88,-0.99,,2020-10-03 02:00:00
2020-10-04,3,2020,-0.62,-0.53,-0.62,-1.72,-1.41,-1.35,-1.74,Abnormally Dry,2020-10-04 02:00:00
2020-10-05,3,2020,1.12,1.82,1.15,0.63,1.42,0.82,1.69,,2020-10-05 02:00:00
2020-10-06,3,2020,-0.77,-0.75,-0.78,-1.83,-1.6,-1.49,-1.96,Abnormally Dry,2020-10-06 02:00:00
2020-10-07,3,2020,-0.05,0.23,-0.04,-1.02,-0.54,-0.69,-0.69,,2020-10-07 02:00:00
2020-10-08,3,2020,-0.77,-0.75,-0.78,-1.83,-1.6,-1.49,-1.96,Abnormally Dry,2020-10-08 02:00:00
2020-10-09,3,2020,-0.62,-0.53,-0.62,-1.57,-1.29,-1.25,-1.58,Abnormally Dry,2020-10-09 02:00:00
2020-10-10,3,2020,-0.77,-0.72,-0.77,-1.9,-1.62,-1.52,-1.99,Abnormally Dry,2020-10-10 02:00:00
2020-10-11,3,2020,0.14,0.5,0.15,-0.6,-0.09,-0.34,-0.14,,2020-10-11 02:00:00
2020-10-12,3,2020,-0.66,-0.59,-0.66,-1.83,-1.52,-1.44,-1.88,Abnormally Dry,2020-10-12 02:00:00
2020-10-13,3,2020,0.83,1.4,0.86,0.33,1.0,0.52,1.18,,2020-10-13 02:00:00
2020-10-14,3,2020,0.85,1.4,0.88,0.25,0.92,0.48,1.08,,2020-10-14 02:00:00
2020-10-15,3,2020,-0.17,0.04,-0.16,-1.18,-0.77,-0.83,-0.96,,2020-10-15 02:00:00
2020-10-16,3,2020,-0.77,-0.75,-0.78,-1.88,-1.64,-1.52,-2.01,Abnormally Dry,2020-10-16 02:00:00
2020-10-17,3,2020,0.22,0.56,0.24,-0.65,-0.14,-0.34,-0.2,,2020-10-17 02:00:00
2020-10-18,3,2020,1.08,1.66,1.12,0.61,1.28,0.81,1.52,,2020-10-18 02:00:00
2020-10-19,3,2020,3.15,3.94,3.19,3.29,4.05,3.28,4.87,,2020-10-19 02:00:00
2020-10-20,3,2020,-0.0,0.16,-0.01,-0.93,-0.58,-0.63,-0.74,,2020-10-20 02:00:00
2020-10-21,3,2020,3.06,3.52,3.05,3.19,3.62,3.13,4.35,,2020-10-21 02:00:00
2020-10-22,3,2020,-0.55,-0.49,-0.56,-1.53,-1.28,-1.22,-1.57,Abnormally Dry,2020-10-22 02:00:00
2020-10-23,3,2020,-0.56,-0.49,-0.57,-1.65,-1.36,-1.3,-1.68,Abnormally Dry,2020-10-23 02:00:00
2020-10-24,3,2020,0.4,0.57,0.39,-0.37,-0.04,-0.12,-0.08,,2020-10-24 02:00:00
2020-10-25,3,2020,1.4,1.64,1.39,0.95,1.28,1.09,1.52,,2020-10-25 02:00:00
2020-10-26,3,2020,-0.45,-0.4,-0.46,-1.43,-1.19,-1.12,-1.46,,2020-10-26 02:00:00
2020-10-27,3,2020,-0.77,-0.74,-0.79,-1.86,-1.61,-1.52,-1.98,Abnormally Dry,2020-10-27 02:00:00
2020-10-28,3,2020,-0.77,-0.74,-0.78,-1.89,-1.63,-1.53,-2.01,Abnormally Dry,2020-10-28 02:00:00
2020-10-29,3,2020,-0.77,-0.74,-0.78,-1.96,-1.69,-1.57,-2.07,Abnormally Dry,2020-10-29 02:00:00
2020-10-30,3,2020,0.1,0.25,0.09,-0.81,-0.48,-0.52,-0.61,,2020-10-30 02:00:00
2020-10-31,3,2020,-0.57,-0.51,-0.58,-1.63,-1.36,-1.29,-1.67,Abnormally Dry,2020-10-31 02:00:00
2020-11-01,3,2020,0.32,0.49,0.32,-0.55,-0.2,-0.26,-0.28,,2020-11-01 02:00:00
2020-11-02,3,2020,0.83,1.05,0.84,0.26,0.6,0.46,0.69,,2020-11-02 02:00:00
2020-11-03,3,2020,-0.77,-0.76,-0.79,-1.95,-1.7,-1.57,-2.09,Abnormally Dry,2020-11-03 02:00:00
2020-11-04,3,2020,-0.77,-0.75,-0.78,-1.85,-1.61,-1.5,-1.98,Abnormally Dry,2020-11-04 02:00:00
2020-11-05,3,2020,-0.77,-0.75,-0.78,-1.9,-1.66,-1.54,-2.03,Abnormally Dry,2020-11-05 02:00:00
2020-11-06,3,2020,0.33,0.47,0.33,-0.35,-0.07,-0.12,-0.12,,2020-11-06 02:00:00
2020-11-07,3,2020,-0.77,-0.77,-0.78,-1.94,-1.71,-1.56,-2.1,Abnormally Dry,2020-11-07 02:00:00
2020-11-08,3,2020,-0.74,-0.72,-0.75,-1.81,-1.58,-1.46,-1.93,Abnormally Dry,2020-11-08 02:00:00
2020-11-09,3,2020,-0.77,-0.75,-0.78,-1.96,-1.7,-1.58,-2.09,Abnormally Dry,2020-11-09 02:00:00
2020-11-10,3,2020,1.16,1.4,1.18,0.64,0.99,0.84,1.16,,2020-11-10 02:00:00
2020-11-11,3,2020,-0.77,-0.75,-0.78,-1.93,-1.68,-1.55,-2.06,Abnormally Dry,2020-11-11 02:00:00
2020-11-12,3,2020,-0.16,-0.07,-0.15,-1.15,-0.86,-0.81,-1.07,,2020-11-12 02:00:00
2020-11-13,3,2020,2.92,3.14,2.94,2.96,3.17,2.96,3.8,,2020-11-13 02:00:00
2020-11-14,3,2020,0.79,0.87,0.79,0.22,0.42,0.41,0.48,,2020-11-14 02:00:00
2020-11-15,3,2020,-0.77,-0.76,-0.78,-1.83,-1.61,-1.48,-1.97,Abnormally Dry,2020-11-15 02:00:00
2020-11-16,3,2020,-0.32,-0.26,-0.32,-1.29,-1.04,-0.97,-1.28,,2020-11-16 02:00:00
2020-11-17,3,2020,-0.57,-0.53,-0.58,-1.64,-1.38,-1.29,-1.7,Abnormally Dry,2020-11-17 02:00:00
2020-11-18,3,2020,-0.32,-0.25,-0.32,-1.24,-0.99,-0.93,-1.22,,2020-11-18 02:00:00
2020-11-19,3,2020,-0.58,-0.55,-0.59,-1.61,-1.37,-1.28,-1.69,Abnormally Dry,2020-11-19 02:00:00
2020-11-20,3,2020,-0.77,-0.76,-0.78,-1.86,-1.63,-1.5,-2.0,Abnormally Dry,2020-11-20 02:00:00
2020-11-21,3,2020,4.14,4.18,4.08,4.62,4.56,4.4,5.49,,2020-11-21 02:00:00
2020-11-22,3,2020,-0.77,-0.72,-0.77,-1.91,-1.63,-1.53,-2.0,Abnormally Dry,2020-11-22 02:00:00
2020-11-23,3,2020,-0.77,-0.7,-0.77,-2.02,-1.7,-1.61,-2.09,Abnormally Dry,2020-11-23 02:00:00
2020-11-24,3,2020,0.46,0.51,0.45,-0.31,-0.1,-0.06,-0.15,,2020-11-24 02:00:00
2020-11-25,3,2020,-0.42,-0.37,-0.43,-1.4,-1.15,-1.08,-1.42,,2020-11-25 02:00:00
2020-11-26,3,2020,-0.77,-0.71,-0.77,-1.82,-1.55,-1.47,-1.9,Abnormally Dry,2020-11-26 02:00:00
2020-11-27,3,2020,-0.41,-0.34,-0.41,-1.37,-1.11,-1.05,-1.37,,2020-11-27 02:00:00
2020-11-28,3,2020,-0.77,-0.7,-0.76,-1.83,-1.55,-1.47,-1.9,Abnormally Dry,2020-11-28 02:00:00
2020-11-29,3,2020,-0.64,-0.58,-0.64,-1.68,-1.41,-1.33,-1.73,Abnormally Dry,2020-11-29 02:00:00
2020-11-30,3,2020,-0.2,-0.13,-0.2,-1.23,-0.95,-0.89,-1.19,,2020-11-30 02:00:00
2020-12-01,3,2020,0.13,0.2,0.13,-0.58,-0.37,-0.34,-0.47,,2020-12-01 02:00:00
2020-12-02,3,2020,-0.18,-0.12,-0.18,-1.06,-0.83,-0.77,-1.03,,2020-12-02 02:00:00
2020-12-03,3,2020,0.75,0.8,0.75,0.06,0.24,0.29,0.27,,2020-12-03 02:00:00
2020-12-04,3,2020,-0.53,-0.49,-0.53,-1.56,-1.31,-1.21,-1.62,Abnormally Dry,2020-12-04 02:00:00
2020-12-05,3,2020,-0.31,-0.26,-0.31,-1.22,-0.99,-0.92,-1.22,,2020-12-05 02:00:00
2020-12-06,3,2020,0.65,0.7,0.66,-0.11,0.09,0.15,0.08,,2020-12-06 02:00:00
2020-12-07,3,2020,-0.77,-0.72,-0.77,-1.92,-1.64,-1.54,-2.02,Abnormally Dry,2020-12-07 02:00:00
2020-12-08,3,2020,-0.28,-0.23,-0.27,-1.2,-0.97,-0.89,-1.2,,2020-12-08 02:00:00
2020-12-09,3,2020,-0.49,-0.45,-0.49,-1.51,-1.27,-1.17,-1.56,,2020-12-09 02:00:00
2020-12-10,3,2020,-0.71,-0.67,-0.71,-1.83,-1.57,-1.46,-1.93,Abnormally Dry,2020-12-10 02:00:00
2020-12-11,3,2020,-0.03,0.03,-0.02,-0.94,-0.69,-0.62,-0.87,,2020-12-11 02:00:00
2020-12-12,3,2020,0.85,0.91,0.86,0.12,0.32,0.37,0.36,,2020-12-12 02:00:00
2020-12-13,3,2020,-0.73,-0.69,-0.73,-1.92,-1.64,-1.52,-2.02,Abnormally Dry,2020-12-13 02:00:00
2020-12-14,3,2020,0.13,0.18,0.14,-0.75,-0.52,-0.44,-0.66,,2020-12-14 02:00:00
2020-12-15,3,2020,-0.77,-0.74,-0.77,-1.81,-1.57,-1.46,-1.93,Abnormally Dry,2020-12-15 02:00:00
2020-12-16,3,2020,-0.77,-0.73,-0.77,-1.96,-1.68,-1.56,-2.07,Abnormally Dry,2020-12-16 02:00:00
2020-12-17,3,2020,2.44,2.41,2.46,2.34,2.33,2.39,2.79,,2020-12-17 02:00:00
2020-12-18,3,2020,3.18,2.95,3.16,3.37,3.11,3.29,3.73,,2020-12-18 02:00:00
2020-12-19,3,2020,-0.77,-0.73,-0.77,-1.87,-1.61,-1.51,-1.98,Abnormally Dry,2020-12-19 02:00:00
2020-12-20,3,2020,-0.77,-0.73,-0.76,-1.95,-1.67,-1.55,-2.05,Abnormally Dry,2020-12-20 02:00:00
2020-12-21,3,2020,-0.66,-0.61,-0.65,-1.73,-1.46,-1.36,-1.8,Abnormally Dry,2020-12-21 02:00:00
2020-12-22,3,2020,1.37,1.26,1.36,0.87,0.86,1.02,1.01,,2020-12-22 02:00:00
2020-12-23,3,2020,0.78,0.7,0.77,0.02,0.09,0.27,0.08,,2020-12-23 02:00:00
2020-12-24,3,2020,-0.58,-0.57,-0.58,-1.61,-1.39,-1.27,-1.71,Abnormally Dry,2020-12-24 02:00:00
2020-12-25,3,2020,-0.28,-0.3,-0.28,-1.21,-1.04,-0.9,-1.29,,2020-12-25 02:00:00
2020-12-26,3,2020,-0.44,-0.43,-0.44,-1.41,-1.21,-1.09,-1.49,,2020-12-26 02:00:00
2020-12-27,3,2020,-0.6,-0.58,-0.59,-1.67,-1.43,-1.3,-1.76,Abnormally Dry,2020-12-27 02:00:00
2020-12-28,3,2020,-0.64,-0.6,-0.63,-1.76,-1.5,-1.38,-1.84,Abnormally Dry,2020-12-28 02:00:00
2020-12-29,3,2020,1.04,0.95,1.04,0.44,0.47,0.64,0.54,,2020-12-29 02:00:00
2020-12-30,3,2020,1.19,1.11,1.19,0.69,0.71,0.86,0.84,,2020-12-30 02:00:00
2020-12-31,3,2020,-0.77,-0.74,-0.77,-1.97,-1.7,-1.57,-2.09,Abnormally Dry,2020-12-31 02:00:00
2021-01-01,3,2021,-0.52,,,-1.34,,,,Abnormally Dry,2021-01-01 02:00:00
2021-01-02,3,2021,-0.6,-0.71,-0.71,-1.47,-1.4,-1.29,-1.72,Abnormally Dry,2021-01-02 02:00:00
2021-01-03,3,2021,-0.42,1.02,1.02,-1.3,0.32,0.44,0.35,,2021-01-03 02:00:00
2021-01-04,3,2021,0.8,1.49,1.49,0.44,1.2,1.25,1.43,,2021-01-04 02:00:00
2021-01-05,3,2021,-0.57,-0.52,-0.52,-1.41,-1.19,-1.08,-1.46,Abnormally Dry,2021-01-05 02:00:00
2021-01-06,3,2021,-0.14,0.19,0.19,-0.84,-0.37,-0.28,-0.47,,2021-01-06 02:00:00
2021-01-07,3,2021,-0.08,0.28,0.28,-0.79,-0.29,-0.19,-0.37,,2021-01-07 02:00:00
2021-01-08,3,2021,0.03,0.46,0.46,-0.54,0.0,0.08,-0.02,,2021-01-08 02:00:00
2021-01-09,3,2021,0.25,0.85,0.85,-0.29,0.42,0.49,0.48,,2021-01-09 02:00:00
2021-01-10,3,2021,-0.68,-1.06,-1.06,-1.66,-1.84,-1.71,-2.25,Abnormally Dry,2021-01-10 02:00:00
2021-01-11,3,2021,-0.56,-0.74,-0.74,-1.41,-1.42,-1.3,-1.73,Abnormally Dry,2021-01-11 02:00:00
2021-01-12,3,2021,-0.37,-0.31,-0.31,-1.08,-0.88,-0.78,-1.08,,2021-01-12 02:00:00
2021-01-13,3,2021,2.16,2.82,2.82,2.34,2.97,2.94,3.57,,2021-01-13 02:00:00
2021-01-14,3,2021,0.22,0.33,0.33,-0.4,-0.17,-0.09,-0.23,,2021-01-14 02:00:00
2021-01-15,3,2021,-0.44,-0.51,-0.51,-1.27,-1.18,-1.06,-1.44,,2021-01-15 02:00:00
2021-01-16,3,2021,0.77,1.05,1.05,0.4,0.76,0.81,0.89,,2021-01-16 02:00:00
2021-01-17,3,2021,0.23,0.31,0.31,-0.43,-0.21,-0.13,-0.28,,2021-01-17 02:00:00
2021-01-18,3,2021,-0.61,-0.81,-0.81,-1.56,-1.57,-1.44,-1.92,Abnormally Dry,2021-01-18 02:00:00
2021-01-19,3,2021,0.2,0.31,0.31,-0.34,-0.12,-0.05,-0.17,,2021-01-19 02:00:00
2021-01-20,3,2021,0.57,0.8,0.8,0.06,0.39,0.46,0.45,,2021-01-20 02:00:00
2021-01-21,3,2021,2.19,2.52,2.52,2.31,2.62,2.6,3.15,,2021-01-21 02:00:00
2021-01-22,3,2021,-0.25,-0.43,-0.43,-0.96,-1.0,-0.9,-1.23,,2021-01-22 02:00:00
2021-01-23,3,2021,0.36,0.31,0.31,-0.17,-0.12,-0.05,-0.16,,2021-01-23 02:00:00
2021-01-24,3,2021,0.16,0.06,0.06,-0.37,-0.37,-0.3,-0.46,,2021-01-24 02:00:00
2021-01-25,3,2021,-0.22,-0.43,-0.43,-0.95,-1.01,-0.91,-1.24,,2021-01-25 02:00:00
2021-01-26,3,2021,-0.08,-0.23,-0.23,-0.86,-0.86,-0.75,-1.06,,2021-01-26 02:00:00
2021-01-27,3,2021,-0.08,-0.22,-0.22,-0.85,-0.83,-0.73,-1.03,,2021-01-27 02:00:00
2021-01-28,3,2021,-0.68,-1.01,-1.01,-1.6,-1.75,-1.62,-2.13,Abnormally Dry,2021-01-28 02:00:00
2021-01-29,3,2021,0.15,0.12,0.12,-0.45,-0.36,-0.28,-0.45,,2021-01-29 02:00:00
2021-01-30,3,2021,0.05,-0.01,-0.01,-0.65,-0.57,-0.48,-0.71,,2021-01-30 02:00:00
2021-01-31,3,2021,-0.1,-0.23,-0.23,-0.79,-0.79,-0.69,-0.97,,2021-01-31 02:00:00
2021-02-01,3,2021,-0.62,-0.94,-0.94,-1.5,-1.64,-1.53,-2.01,Abnormally Dry,2021-02-01 02:00:00
2021-02-02,3,2021,-0.15,-0.25,-0.25,-0.82,-0.79,-0.7,-0.97,,2021-02-02 02:00:00
2021-02-03,3,2021,-0.24,-0.39,-0.39,-1.12,-1.09,-0.97,-1.34,,2021-02-03 02:00:00
2021-02-04,3,2021,0.45,0.62,0.62,-0.07,0.21,0.28,0.23,,2021-02-04 02:00:00
2021-02-05,3,2021,-0.68,-1.04,-1.04,-1.54,-1.73,-1.61,-2.1,Abnormally Dry,2021-02-05 02:00:00
2021-02-06,3,2021,-0.59,-0.87,-0.87,-1.52,-1.62,-1.49,-1.98,Abnormally Dry,2021-02-06 02:00:00
2021-02-07,3,2021,0.41,0.61,0.61,-0.2,0.12,0.2,0.12,,2021-02-07 02:00:00
2021-02-08,3,2021,-0.29,-0.44,-0.44,-1.02,-1.03,-0.93,-1.26,,2021-02-08 02:00:00
2021-02-09,3,2021,-0.57,-0.85,-0.85,-1.5,-1.6,-1.47,-1.95,Abnormally Dry,2021-02-09 02:00:00
2021-02-10,3,2021,0.34,0.54,0.54,-0.25,0.07,0.14,0.06,,2021-02-10 02:00:00
2021-02-11,3,2021,-0.21,-0.31,-0.31,-0.86,-0.83,-0.74,-1.02,,2021-02-11 02:00:00
2021-02-12,3,2021,-0.32,-0.48,-0.48,-1.08,-1.09,-0.99,-1.34,,2021-02-12 02:00:00
2021-02-13,3,2021,0.24,0.41,0.41,-0.37,-0.07,0.01,-0.11,,2021-02-13 02:00:00
2021-02-14,3,2021,0.85,1.32,1.32,0.48,1.03,1.07,1.22,,2021-02-14 02:00:00
2021-02-15,3,2021,0.34,0.51,0.51,-0.18,0.09,0.16,0.09,,2021-02-15 02:00:00
2021-02-16,3,2021,-0.59,-0.95,-0.95,-1.52,-1.69,-1.57,-2.07,Abnormally Dry,2021-02-16 02:00:00
2021-02-17,3,2021,-0.34,-0.54,-0.54,-1.12,-1.16,-1.06,-1.43,,2021-02-17 02:00:00
2021-02-18,3,2021,-0.47,-0.73,-0.73,-1.32,-1.41,-1.3,-1.72,,2021-02-18 02:00:00
2021-02-19,3,2021,-0.14,-0.2,-0.2,-0.85,-0.77,-0.67,-0.95,,2021-02-19 02:00:00
2021-02-20,3,2021,0.61,1.01,1.01,0.15,0.64,0.7,0.75,,2021-02-20 02:00:00
2021-02-21,3,2021,-0.14,-0.22,-0.22,-0.81,-0.76,-0.67,-0.93,,2021-02-21 02:00:00
2021-02-22,3,2021,-0.14,-0.21,-0.21,-0.9,-0.82,-0.71,-1.01,,2021-02-22 02:00:00
2021-02-23,3,2021,0.06,0.11,0.11,-0.66,-0.46,-0.37,-0.59,,2021-02-23 02:00:00
2021-02-24,3,2021,0.2,0.35,0.35,-0.36,-0.1,-0.02,-0.14,,2021-02-24 02:00:00
2021-02-25,3,2021,0.71,1.18,1.18,0.29,0.84,0.9,1.0,,2021-02-25 02:00:00
2021-02-26,3,2021,-0.35,-0.59,-0.59,-1.2,-1.27,-1.16,-1.56,,2021-02-26 02:00:00
2021-02-27,3,2021,-0.68,-1.13,-1.13,-1.58,-1.85,-1.73,-2.25,Abnormally Dry,2021-02-27 02:00:00
2021-02-28,3,2021,-0.16,-0.25,-0.25,-0.92,-0.86,-0.76,-1.06,,2021-02-28 02:00:00
2021-03-01,3,2021,-0.23,-0.36,-0.36,-1.02,-0.99,-0.89,-1.22,,2021-03-01 02:00:00
2021-03-02,3,2021,-0.68,-1.12,-1.12,-1.76,-1.99,-1.84,-2.43,Abnormally Dry,2021-03-02 02:00:00
2021-03-03,3,2021,1.29,2.15,2.15,1.17,2.06,2.07,2.46,,2021-03-03 02:00:00
2021-03-04,3,2021,0.31,0.52,0.52,-0.33,0.01,0.09,-0.01,,2021-03-04 02:00:00
2021-03-05,3,2021,0.49,0.81,0.81,-0.04,0.38,0.45,0.44,,2021-03-05 02:00:00
2021-03-06,3,2021,-0.58,-0.97,-0.97,-1.57,-1.76,-1.63,-2.15,Abnormally Dry,2021-03-06 02:00:00
2021-03-07,3,2021,-0.55,-0.91,-0.91,-1.48,-1.66,-1.53,-2.02,Abnormally Dry,2021-03-07 02:00:00
2021-03-08,3,2021,-0.47,-0.76,-0.76,-1.32,-1.44,-1.33,-1.76,,2021-03-08 02:00:00
2021-03-09,3,2021,-0.5,-0.8,-0.8,-1.45,-1.56,-1.43,-1.91,Abnormally Dry,2021-03-09 02:00:00
2021-03-10,3,2021,0.6,1.04,1.04,0.11,0.65,0.71,0.76,,2021-03-10 02:00:00
2021-03-11,3,2021,0.86,1.44,1.44,0.49,1.15,1.2,1.36,,2021-03-11 02:00:00
2021-03-12,3,2021,0.77,1.26,1.26,0.33,0.91,0.97,1.07,,2021-03-12 02:00:00
2021-03-13,3,2021,-0.68,-1.13,-1.13,-1.64,-1.89,-1.77,-2.31,Abnormally Dry,2021-03-13 02:00:00
2021-03-14,3,2021,-0.65,-1.06,-1.06,-1.57,-1.79,-1.67,-2.19,Abnormally Dry,2021-03-14 02:00:00
2021-03-15,3,2021,-0.55,-0.88,-0.88,-1.41,-1.57,-1.46,-1.92,Abnormally Dry,2021-03-15 02:00:00
2021-03-16,3,2021,-0.61,-0.97,-0.97,-1.54,-1.71,-1.59,-2.09,Abnormally Dry,2021-03-16 02:00:00
2021-03-17,3,2021,0.29,0.52,0.52,-0.29,0.06,0.13,0.04,,2021-03-17 02:00:00
2021-03-18,3,2021,-0.56,-0.89,-0.89,-1.49,-1.63,-1.51,-2.0,Abnormally Dry,2021-03-18 02:00:00
2021-03-19,3,2021,-0.33,-0.5,-0.5,-1.17,-1.17,-1.06,-1.44,,2021-03-19 02:00:00
2021-03-20,3,2021,-0.58,-0.9,-0.9,-1.49,-1.63,-1.51,-1.99,Abnormally Dry,2021-03-20 02:00:00
2021-03-21,3,2021,-0.68,-1.06,-1.06,-1.7,-1.88,-1.74,-2.3,Abnormally Dry,2021-03-21 02:00:00
2021-03-22,3,2021,-0.59,-0.9,-0.9,-1.51,-1.64,-1.51,-2.0,Abnormally Dry,2021-03-22 02:00:00
2021-03-23,3,2021,0.06,0.19,0.19,-0.65,-0.38,-0.28,-0.48,,2021-03-23 02:00:00
2021-03-24,3,2021,-0.65,-0.99,-0.99,-1.64,-1.78,-1.65,-2.18,Abnormally Dry,2021-03-24 02:00:00
2021-03-25,3,2021,-0.37,-0.53,-0.53,-1.23,-1.22,-1.1,-1.5,,2021-03-25 02:00:00
2021-03-26,3,2021,-0.67,-1.01,-1.01,-1.54,-1.7,-1.59,-2.08,Abnormally Dry,2021-03-26 02:00:00
2021-03-27,3,2021,-0.68,-1.03,-1.03,-1.65,-1.81,-1.68,-2.21,Abnormally Dry,2021-03-27 02:00:00
2021-03-28,3,2021,1.04,1.84,1.84,0.75,1.61,1.65,1.92,,2021-03-28 02:00:00
